µTester v1.2
Start date:	03.08.2021 09:15:58,078
Time [s]	Force [N]	Disp1 [µm]	Temp1 [°C]	Temp2 [°C]
250,627	67,533120	-923,078070	22,510000	22,500000
250,659	67,715182	-923,052516	22,510000	22,500000
250,745	67,735515	-922,739035	22,510000	22,500000
250,869	67,885170	-922,396202	22,510000	22,500000
250,987	67,939158	-922,132378	22,510000	22,500000
251,110	68,071595	-921,762126	22,510000	22,500000
251,314	68,191568	-921,465290	22,510000	22,500000
251,434	68,485657	-921,200775	22,507000	22,503000
251,639	68,461585	-920,925624	22,507000	22,503000
251,791	68,628223	-920,669674	22,507000	22,503000
251,962	68,488150	-920,395283	22,507000	22,503000
252,110	68,755129	-920,150658	22,507000	22,503000
252,138	68,742820	-920,114814	22,507000	22,503000
252,289	68,845498	-919,799814	22,507000	22,503000
252,434	68,899720	-919,484330	22,507000	22,503000
252,553	69,117930	-919,225478	22,507000	22,503000
252,671	69,176125	-918,876568	22,507000	22,503000
252,789	69,310588	-918,603420	22,508000	22,500000
252,908	69,391531	-918,258100	22,508000	22,500000
253,052	69,597588	-917,923209	22,508000	22,500000
253,232	69,589096	-917,640807	22,508000	22,500000
253,376	69,784013	-917,356540	22,508000	22,500000
253,461	69,860282	-917,089401	22,508000	22,500000
253,526	70,051693	-916,823436	22,508000	22,500000
253,646	70,106148	-916,489857	22,508000	22,500000
253,707	70,159435	-916,209734	22,508000	22,500000
253,825	70,624680	-915,828294	22,508000	22,500000
253,941	70,634185	-915,546859	22,508000	22,500000
254,030	70,819753	-915,240767	22,508000	22,500000
254,174	70,951723	-914,962992	22,508000	22,508000
254,298	71,057829	-914,702553	22,508000	22,508000
254,440	71,046066	-914,450676	22,508000	22,508000
254,624	71,190734	-914,135193	22,508000	22,508000
254,743	71,207484	-913,881659	22,508000	22,508000
254,948	71,205380	-913,568938	22,508000	22,508000
255,120	71,514038	-913,311675	22,508000	22,508000
255,243	71,498067	-912,964559	22,508000	22,508000
255,391	71,542940	-912,676632	22,508000	22,508000
255,509	71,641645	-912,422270	22,508000	22,508000
255,595	71,908546	-912,210382	22,501000	22,504000
255,624	71,805400	-912,102573	22,501000	22,504000
255,715	72,059836	-911,837782	22,501000	22,504000
255,828	72,182536	-911,427957	22,501000	22,504000
256,005	72,372701	-911,039956	22,501000	22,504000
256,184	72,521810	-910,789668	22,501000	22,504000
256,333	72,491271	-910,532888	22,501000	22,504000
256,447	72,562943	-910,165123	22,501000	22,504000
256,541	72,921615	-909,856615	22,501000	22,504000
256,627	72,863655	-909,533741	22,501000	22,504000
256,718	73,075399	-909,283177	22,501000	22,504000
256,804	73,271874	-909,003468	22,501000	22,504000
256,895	73,377590	-908,750625	22,501000	22,504000
257,008	73,458455	-908,461248	22,506000	22,491000
257,123	73,571417	-908,195973	22,506000	22,491000
257,246	73,569002	-907,935879	22,506000	22,491000
257,427	73,701361	-907,590697	22,506000	22,491000
257,484	73,811752	-907,321555	22,506000	22,491000
257,636	73,972780	-907,079970	22,506000	22,491000
257,664	74,050062	-907,009801	22,506000	22,491000
257,810	73,999813	-906,734857	22,506000	22,491000
257,991	74,066032	-906,430147	22,506000	22,491000
258,167	74,114255	-906,101541	22,506000	22,491000
258,311	74,443791	-905,816377	22,506000	22,491000
258,462	74,385752	-905,541709	22,504000	22,496000
258,577	74,554883	-905,264418	22,504000	22,496000
258,691	74,547248	-904,938298	22,504000	22,496000
